model,ext,nodes,edges,time,mem
result0_10000,xmi,10351,11832,417,36871
result0_100000,xmi,94114,105895,5693,290821
result0_1000000,xmi,1027088,2943881,130842,4074886
result0_50000,xmi,54082,61810,3284,172032
result0_500000,xmi,479649,1002465,44082,3780610
